ClusterMarginSampling,4,budget,40.0,nStart,1.0,nQuery,5.0,labeled,26.0,accCompare,0.3829,0.8708999752998352,0.4879999752998352,t_query,5.432387828826904,t_iter,852.6764240264893
ClusterMarginSampling,4,budget,40.0,nStart,1.0,nQuery,5.0,labeled,31.0,accCompare,0.3829,0.8801000118255615,0.4972000118255615,t_query,5.433792352676392,t_iter,956.7216527462006
ClusterMarginSampling,4,budget,40.0,nStart,1.0,nQuery,5.0,labeled,36.0,accCompare,0.3829,0.8938000202178955,0.5109000202178955,t_query,5.437830448150635,t_iter,1220.9196798801422
ClusterMarginSampling,4,budget,40.0,nStart,1.0,nQuery,5.0,labeled,40.0,accCompare,0.3829,0.892799973487854,0.509899973487854,t_query,5.131476879119873,t_iter,1108.8256785869598
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,6.0,accCompare,0.169,0.6617000102996826,0.4927000102996826,t_query,2591.646728515625,t_iter,2997.565554380417
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,11.0,accCompare,0.169,0.7833999991416931,0.6143999991416931,t_query,5.227321624755859,t_iter,632.2351758480072
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,16.0,accCompare,0.169,0.83160001039505,0.66260001039505,t_query,5.037902116775513,t_iter,809.9628183841705
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,21.0,accCompare,0.169,0.835099995136261,0.666099995136261,t_query,5.642822504043579,t_iter,919.0111103057861
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,26.0,accCompare,0.169,0.871399998664856,0.7023999986648559,t_query,6.0558648109436035,t_iter,1013.8666996955872
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,31.0,accCompare,0.169,0.8772000074386597,0.7082000074386596,t_query,7.5905070304870605,t_iter,1123.530424118042
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,36.0,accCompare,0.169,0.8851000070571899,0.7161000070571899,t_query,10.613192558288574,t_iter,1234.7587049007416
ClusterMarginSampling,5,budget,40.0,nStart,1.0,nQuery,5.0,labeled,40.0,accCompare,0.169,0.892799973487854,0.723799973487854,t_query,13.079991340637207,t_iter,1209.9215784072876
