CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,15.0,accCompare,0.7321,0.7968,0.06469999999999998,timePerIter,197.29110383987427
CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,20.0,accCompare,0.7321,0.828,0.09589999999999999,timePerIter,188.56054019927979
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,15.0,accCompare,0.7192,0.7898,0.0706,timePerIter,0.0018906593322753906
CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,25.0,accCompare,0.7321,0.8377,0.10560000000000003,timePerIter,179.30282855033875
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,20.0,accCompare,0.7192,0.8074,0.08820000000000006,timePerIter,0.0016872882843017578
CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,30.0,accCompare,0.7321,0.8538,0.12170000000000003,timePerIter,170.0944049358368
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,25.0,accCompare,0.7192,0.8186,0.09940000000000004,timePerIter,0.001764535903930664
CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,35.0,accCompare,0.7321,0.8619,0.12980000000000003,timePerIter,161.14048886299133
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,30.0,accCompare,0.7192,0.8364,0.11720000000000008,timePerIter,0.0017740726470947266
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,35.0,accCompare,0.7192,0.8464,0.1272000000000001,timePerIter,0.0016732215881347656
CoreSet,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,40.0,accCompare,0.7321,0.8623,0.13019999999999998,timePerIter,150.7945897579193
CoreSet,2,budget,40.0,nStart,10.0,nQuery,5.0,labeled,15.0,accCompare,0.7359,0.7926,0.05669999999999997,timePerIter,199.6317219734192
RandomSampling,1,budget,40.0,nStart,10.0,nQuery,5.0,labeled,40.0,accCompare,0.7192,0.8536,0.13440000000000007,timePerIter,0.0017714500427246094
CoreSet,2,budget,40.0,nStart,10.0,nQuery,5.0,labeled,20.0,accCompare,0.7359,0.8224,0.08650000000000002,timePerIter,190.231520652771
RandomSampling,2,budget,40.0,nStart,10.0,nQuery,5.0,labeled,15.0,accCompare,0.7238,0.775,0.05120000000000002,timePerIter,0.0029206275939941406
