RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.7311,0.8653,0.13419999999999999,timePerIter,0.0027763843536376953
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.7311,0.8854,0.1543,timePerIter,0.002668619155883789
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.7311,0.8987,0.16760000000000008,timePerIter,0.0051724910736083984
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.7311,0.9357,0.2046,timePerIter,0.0029866695404052734
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.7311,0.9352,0.20410000000000006,timePerIter,0.003305673599243164
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.7311,0.9467,0.2156,timePerIter,0.0030388832092285156
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.7311,0.9523,0.22120000000000006,timePerIter,0.003378152847290039
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.7311,0.9492,0.21810000000000007,timePerIter,0.0028226375579833984
RandomSampling,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.7311,0.9565,0.22540000000000004,timePerIter,0.0032584667205810547
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8268,0.8832,0.056400000000000006,timePerIter,0.0029196739196777344
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8268,0.8808,0.05400000000000005,timePerIter,0.0032646656036376953
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8268,0.9312,0.10440000000000005,timePerIter,0.003148317337036133
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8268,0.9251,0.09830000000000005,timePerIter,0.0028934478759765625
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.8268,0.9344,0.10760000000000003,timePerIter,0.002990245819091797
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.8268,0.9414,0.11460000000000004,timePerIter,0.0034208297729492188
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.8268,0.9508,0.124,timePerIter,0.0028700828552246094
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.8268,0.9559,0.1291,timePerIter,0.0030908584594726562
RandomSampling,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.8268,0.9524,0.12560000000000004,timePerIter,0.0027849674224853516
RandomSampling,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8297,0.8547,0.025000000000000022,timePerIter,0.0031299591064453125
RandomSampling,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8297,0.8976,0.06789999999999996,timePerIter,0.0029053688049316406
RandomSampling,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8297,0.916,0.08630000000000004,timePerIter,0.0029344558715820312
RandomSampling,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8297,0.928,0.09830000000000005,timePerIter,0.002946615219116211
RandomSampling,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.8297,0.932,0.10230000000000006,timePerIter,0.002985715866088867
