AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8012,0.8791,0.07789999999999997,timePerIter,532.3396213054657
ActiveLearningByLearning,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8278,0.8526,0.024800000000000044,timePerIter,111.59562683105469
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8012,0.9128,0.11159999999999992,timePerIter,538.4455230236053
ActiveLearningByLearning,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8198,0.8721,0.05230000000000001,timePerIter,110.77698540687561
ActiveLearningByLearning,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.7965,0.8615,0.06500000000000006,timePerIter,113.5965359210968
ActiveLearningByLearning,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8007,0.8986,0.09789999999999999,timePerIter,10.255077123641968
ActiveLearningByLearning,5,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8082,0.8545,0.04630000000000001,timePerIter,109.11366963386536
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8012,0.9102,0.10899999999999999,timePerIter,506.54419350624084
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8012,0.9236,0.12239999999999995,timePerIter,523.5087468624115
ActiveLearningByLearning,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8216,0.846,0.024399999999999977,timePerIter,112.00495338439941
ActiveLearningByLearning,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8347,0.8965,0.061799999999999966,timePerIter,10.41562819480896
ActiveLearningByLearning,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8091,0.8605,0.0514,timePerIter,112.32674741744995
ActiveLearningByLearning,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8223,0.8984,0.07609999999999995,timePerIter,10.526874542236328
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8304,0.8687,0.0383,timePerIter,565.5159657001495
ActiveLearningByLearning,5,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8093,0.8869,0.0776,timePerIter,10.18037462234497
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8304,0.8882,0.05779999999999996,timePerIter,644.7631714344025
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8304,0.9418,0.11139999999999994,timePerIter,512.021240234375
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8304,0.9441,0.11370000000000002,timePerIter,516.6307468414307
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.8304,0.948,0.11759999999999993,timePerIter,502.9093062877655
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.8304,0.9583,0.1279,timePerIter,534.6211776733398
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.8304,0.9677,0.13729999999999998,timePerIter,487.28010296821594
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.8304,0.9704,0.14,timePerIter,431.2648432254791
AdversarialBIM,1,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.8304,0.9736,0.1432,timePerIter,465.35545778274536
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8184,0.8736,0.05520000000000003,timePerIter,618.1558256149292
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8184,0.902,0.08360000000000001,timePerIter,512.2264132499695
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8184,0.9361,0.11770000000000003,timePerIter,569.845406293869
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8184,0.9418,0.12339999999999995,timePerIter,555.3099088668823
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.8184,0.9451,0.12670000000000003,timePerIter,531.4263107776642
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.8184,0.9666,0.1482,timePerIter,505.8352241516113
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.8184,0.9663,0.14790000000000003,timePerIter,523.247588634491
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.8184,0.9718,0.15339999999999998,timePerIter,485.65130138397217
AdversarialBIM,2,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.8184,0.9699,0.15149999999999997,timePerIter,506.267648935318
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8094,0.8523,0.04289999999999994,timePerIter,585.2324221134186
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8094,0.8952,0.08579999999999999,timePerIter,552.4772548675537
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.8094,0.9314,0.122,timePerIter,537.1082623004913
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.8094,0.9321,0.12270000000000003,timePerIter,591.8738651275635
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.8094,0.9558,0.14639999999999997,timePerIter,481.3504319190979
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.8094,0.9654,0.15600000000000003,timePerIter,522.7547831535339
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.8094,0.9714,0.16200000000000003,timePerIter,513.492107629776
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.8094,0.9698,0.1604,timePerIter,509.62013244628906
AdversarialBIM,3,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.8094,0.9723,0.16290000000000004,timePerIter,454.9851121902466
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.155,0.8491,0.6940999999999999,timePerIter,193.25110793113708
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.155,0.8688,0.7138,timePerIter,571.6547944545746
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,8.0,accCompare,0.155,0.9157,0.7606999999999999,timePerIter,504.96637749671936
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,10.0,accCompare,0.155,0.9213,0.7663,timePerIter,563.1801271438599
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,12.0,accCompare,0.155,0.9395,0.7845,timePerIter,485.2496774196625
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,14.0,accCompare,0.155,0.9235,0.7685,timePerIter,481.52727723121643
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,16.0,accCompare,0.155,0.9597,0.8047,timePerIter,489.004923582077
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,18.0,accCompare,0.155,0.9666,0.8116,timePerIter,460.85293674468994
AdversarialBIM,4,budget,20.0,nStart,2.0,nQuery,2.0,labeled,20.0,accCompare,0.155,0.9726,0.8176,timePerIter,458.8439974784851
AdversarialBIM,5,budget,20.0,nStart,2.0,nQuery,2.0,labeled,4.0,accCompare,0.8316,0.8517,0.020100000000000007,timePerIter,569.7612426280975
AdversarialBIM,5,budget,20.0,nStart,2.0,nQuery,2.0,labeled,6.0,accCompare,0.8316,0.8928,0.06120000000000003,timePerIter,615.788984298706
